"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
618,"0kgRRHa5CMeCciIgYT67re","Cooper Alan","Colt 45 (Country Remix)",203804,"Colt 45 (Country Remix)",1,"2021-06-25",1,0.631,0.744,5,-3.299,0,0.203,0.293,0,0.142,0.845,184.021,4
619,"3IvcWWehbBcBR4YZxlGM9R","Tim McGraw","I Like It, I Love It",205706,"All I Want",7,"1995-08-15",12,0.643,0.961,0,-5.298,1,0.0315,0.0196,0,0.948,0.96,124.027,4
620,"29nNU80zu0vscbrvTi55mG","Alabama","I'm in a Hurry (And Don't Know Why)",168813,"Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection",7,"1980",51,0.748,0.72,9,-7.774,1,0.0286,0.237,0,0.069,0.86,128.69,4
621,"2CBRlZtrYrhd8XXFFDSxAl","Alan Jackson","Little Bitty",158080,"34 Number Ones",24,"2010-11-19",37,0.563,0.796,4,-7.604,1,0.0409,0.15,0,0.355,0.741,162.88,4
622,"7a2hcqpg08WNxtxULfPFui","Nu Breed","Stand Our Ground",258631,"Outlaw Nation, Vol. 1",1,"2021-03-05",18,0.762,0.762,0,-6.472,1,0.0719,0.291,0,0.288,0.362,78.023,4
623,"4Q9iFBE53dM7bSA52ySDHb","Adam Calhoun","Die Tonight",175788,"AmerAcal",2,"2018-03-13",10,0.859,0.675,1,-6.683,1,0.142,0.038,0,0.105,0.183,99.941,4
624,"3Yn1z4gHFWuhbNP7dopYCD","Aaron Watson","Boots",189045,"American Soul",2,"2021-01-08",10,0.547,0.581,0,-7.35,1,0.0336,0.013,0,0.127,0.629,165.828,4
625,"33QqkzUWbk3G8pijsnK70L","Jaden Hamilton","Heaven's Jukebox",211075,"Heaven's Jukebox",1,"2021-04-30",1,0.558,0.782,6,-5.306,1,0.0383,0.0166,0.000175,0.349,0.594,116.049,5
626,"063e0QRQ1rcVWDuxItD8F7","Randall King","Record High",185355,"Record High",1,"2021-07-02",1,0.531,0.894,2,-4.087,1,0.0661,0.0145,0.00612,0.0487,0.667,141.974,4
627,"6xscb3IfPqwanr2IoG5c8d","Corey Kent","Ain't My Day",201480,"Ain't My Day",1,"2021-07-09",1,0.385,0.836,10,-3.766,1,0.0537,0.000292,0,0.456,0.475,201.744,4
628,"2dXZhZ6OgUPAaiwJs8yR79","Kolby Cooper","Excuses",206646,"Excuses",1,"2021-06-25",1,0.502,0.773,7,-5.405,1,0.0425,0.0134,0,0.116,0.315,156.006,4
629,"1GIcsaFqm5xn5mkl97v0lV","Mike Ryan","Can Down",188636,"Can Down",1,"2021-04-09",1,0.592,0.708,0,-5.197,1,0.0251,0.000221,0,0.174,0.219,103.061,4
630,"4hOAwO7tCKnL5NCcvCWJWg","Slade Coulter","Coming Back Around",228112,"Coming Back Around",1,"2021-06-25",1,0.524,0.663,9,-6.793,1,0.0261,0.172,0,0.289,0.745,77.487,4
631,"3E8HmzYitePc6aSbmdJTmP","Flatland Cavalry","Dancin’ Around A Fire",221612,"Welcome To Countryland",12,"2021-07-02",14,0.504,0.62,7,-6.854,1,0.0307,0.0256,0.00499,0.11,0.34,87.961,4
632,"7zxsnW2mjKjpkgvfZqQNX4","Flatland Cavalry","Some Things Never Change",200672,"Welcome To Countryland",2,"2021-07-02",14,0.517,0.691,2,-6.266,1,0.0406,0.0732,1.4e-05,0.315,0.535,88.996,4
633,"4t4Q1LVbFnKwwHhkF4FHMR","Parker McCollum","Drinkin'",195146,"Drinkin'",1,"2021-05-21",2,0.449,0.731,0,-3.536,1,0.0268,0.00442,2.13e-05,0.0916,0.415,142.499,4
634,"3qkHDYDOu1LnDEFP7zII07","Aaron Lewis","Am I The Only One",269724,"Am I The Only One",2,"2021-07-02",2,0.617,0.627,1,-4.694,1,0.0269,0.789,1.72e-06,0.11,0.351,112.096,4
635,"5fFiq7UuIorTMMVXruy6ym","Colton Venner","If It's a Good Thing",170013,"If It's a Good Thing",1,"2021-07-02",1,0.582,0.767,11,-4.482,1,0.0347,0.00609,0,0.332,0.56,133.049,4
636,"2rK7rEmSllMs6iIJzle9oM","Mike and the Moonpies","Paycheck to Paycheck",156946,"Paycheck to Paycheck",1,"2021-06-28",1,0.413,0.932,9,-6.144,1,0.0939,0.00203,8.41e-06,0.268,0.72,196.142,4
637,"5IStr2KNOZJ2mRCRPq18TF","Aaron Watson","Silverado Saturday Night",165097,"American Soul",1,"2021-01-08",10,0.538,0.853,4,-6.351,1,0.0504,0.0712,0,0.302,0.882,179.969,4
638,"5BzDjeCZYxDd35rYSWY0yk","Colt Ford","Drivin’ Around Song (feat. Jason Aldean)",220125,"Declaration of Independence (Deluxe Edition)",2,"2012-08-07",15,0.613,0.709,7,-7.408,1,0.0387,0.0819,0,0.11,0.523,134.972,4
639,"04Dc0mKBoPmK6DuutvxQjf","John Michael Montgomery","Life's a Dance - 2011 Remaster",189960,"Rhino Hi-Five: John Michael Montgomery",1,"2006-10-24",5,0.637,0.555,5,-8.775,1,0.0252,0.142,0,0.137,0.671,135.257,4
640,"6TLcWhEFySe0lTNgUWVPc4","Adam Calhoun","Catch Hell",186987,"The Throne",2,"2018-11-02",11,0.772,0.594,8,-6.22,1,0.121,0.121,0,0.0598,0.498,152.952,4
641,"5wiEZdvNNhPVIAN2Ddhvau","Adam Calhoun","Clean Money",169320,"War",6,"2019-07-18",9,0.563,0.502,2,-7.106,1,0.26,0.0557,0,0.0783,0.302,107.252,4
642,"0AGm7wbw9e9OU3fwZ6sSu7","Adam Calhoun","The Patriot",160707,"The Patriot",1,"2020-08-07",1,0.448,0.498,1,-10.667,1,0.346,0.0013,0.00394,0.339,0.143,57.288,3
643,"0nfLHUR6ATf2DS44NVshCu","Adam Calhoun","Country",206306,"The Throne",3,"2018-11-02",11,0.702,0.663,2,-7.014,1,0.089,0.0958,0,0.413,0.597,95.014,4
644,"1QRR7wljdA2iKunyKllsmx","Adam Calhoun","Tombstone",189210,"War",7,"2019-07-18",9,0.554,0.733,7,-7.348,0,0.388,0.228,0,0.133,0.622,79.344,4
645,"0hObLs55PnT8KwWwNDujmd","Adam Calhoun","Life Goes On",191240,"AmerAcal",3,"2018-03-13",10,0.698,0.587,11,-7.837,0,0.107,0.154,0,0.0962,0.215,145.985,4
646,"5CuOZDqDBmMvdW7p10mQIC","Adam Calhoun","My Town",163215,"The Throne",8,"2018-11-02",11,0.857,0.65,0,-4.939,0,0.151,0.157,0,0.0653,0.185,114.992,4
647,"47f6eZgviwSZciXGv2iWYg","Upchurch","Hey Boy, Hey Girl",200785,"Hey Boy, Hey Girl",1,"2019-12-03",1,0.661,0.516,8,-11.207,1,0.0425,0.0013,0,0.0998,0.333,140.077,4
648,"1YIFoSQSFME6aagVgA92sO","Nu Breed","Kindness for Weakness",409626,"Trespass",1,"2019-05-09",14,0.669,0.655,9,-6.356,1,0.0695,0.023,0,0.195,0.177,150.067,4
649,"5mLumHEUcQcE0w2TXGyJnf","Parker McCollum","Love You Like That",205173,"Hollywood Gold",6,"2020-10-16",6,0.534,0.774,7,-6.058,1,0.0284,0.0135,2.78e-06,0.103,0.435,149.961,4
650,"4HCe2Bw3ApLwGQ28rb2yEi","Koe Wetzel","Good Die Young",165699,"Good Die Young",1,"2020-10-23",3,0.604,0.704,11,-5.627,1,0.0411,0.0382,0,0.0588,0.534,118.018,4
651,"3hi6bsqTo1AObrpCl2lMJK","Jordan Robert Kirk","Pine Box",201359,"Pine Box",1,"2018-06-01",1,0.615,0.891,6,-6.664,1,0.0514,0.00561,0.0324,0.322,0.761,117.965,4
652,"7CShabz6KGmSNiJ313OqXW","Jordan Robert Kirk","When It Comes My Time",134124,"When It Comes My Time",1,"2021-02-12",1,0.512,0.263,8,-10.029,0,0.0749,0.787,0,0.385,0.619,142.788,4
653,"1CLDLzvJ24i32z14YIr2EB","Jordan Robert Kirk","Western Holler",196874,"Western Holler",1,"2021-04-22",1,0.362,0.442,9,-7.395,1,0.0648,0.848,0,0.277,0.632,203.465,4
654,"6JGylHukRv9wsLB8mcVB0b","Jordan Robert Kirk","Dirty Hands",268111,"Dirty Hands",1,"2021-05-27",1,0.39,0.387,1,-8.237,0,0.0308,0.479,1.18e-05,0.123,0.251,142.865,3
655,"0VgtynO37nhPlvNjfaqqCE","Jordan Robert Kirk","Hung the Moon",212113,"Hung the Moon",1,"2021-07-08",1,0.714,0.563,7,-8.118,1,0.0677,0.0831,0,0.311,0.748,118.11,4
656,"53yKQ1ifS9RpLg2Nk9axCe","Mike and the Moonpies","The Gold Barstool",169280,"Touch of You: The Lost Songs of Gary Stewart",6,"2020-05-28",10,0.61,0.82,2,-6.413,1,0.0316,0.0246,1.24e-06,0.108,0.882,152.015,4
657,"2nK71QdZGexHcv9tooumlS","Mike and the Moonpies","Mockingbird",215626,"Mockingbird",4,"2015-10-02",10,0.446,0.927,7,-6.804,1,0.0533,0.00992,0,0.118,0.891,176.073,4
658,"1deRJz00Ey3FMbBbH1qEvS","Koe Wetzel","Kuntry & Wistern",241972,"Sellout",2,"2020-11-20",14,0.499,0.816,4,-5.033,1,0.0392,0.155,0,0.856,0.507,185.203,4
659,"610z3fv4hqlH5eff9yBJTN","Kolby Cooper","It Ain't Me",268538,"Vol. 1- EP",4,"2018-02-15",5,0.395,0.737,6,-4.962,1,0.0304,0.00131,6.66e-05,0.364,0.239,150.056,3
660,"7rJRYP73BI3LLFtteweC2F","Flatland Cavalry","A Life Where We Work Out (feat. Kaitlin Butts)",190266,"Humble Folks",9,"2016-04-01",11,0.596,0.501,3,-7.456,1,0.0263,0.14,0.000424,0.111,0.402,152.04,4
661,"7Jv0DExnLwItv5yVTBWelP","Flatland Cavalry","Sleeping Alone",230826,"Homeland Insecurity",10,"2019-01-18",11,0.361,0.171,10,-13.096,1,0.0338,0.891,0,0.295,0.42,166.112,4
662,"5Sx22WASoyuCUbK72Fs78y","Flatland Cavalry","Missing You",238133,"Come May",4,"2015-05-19",5,0.614,0.433,4,-10.564,1,0.0257,0.264,2.73e-05,0.216,0.344,131.884,4
663,"6dV5ohVw7jYD7ZeMsSz15j","Flatland Cavalry","War With My Mind",244052,"War With My Mind",1,"2020-04-24",1,0.427,0.279,2,-10.91,1,0.0286,0.288,0.0217,0.124,0.171,136.149,3
664,"6tEfDBcvFUpiLQPAToX3JP","Sam Riggs","Until My Heart Stops Beating",205053,"Love & Panic",1,"2019-06-07",7,0.631,0.792,6,-6.39,1,0.0513,0.0318,0,0.106,0.437,120.004,4
665,"0K2R5ECfzYqSyBLHXywRo5","Josh Abbott Band","My Texas (feat. Pat Green)",191120,"Small Town Family Dream",8,"2012-04-24",13,0.516,0.765,2,-5.822,1,0.043,0.0923,2.1e-06,0.16,0.659,170.043,4
666,"6w4O6XOlhY1acAxvWTMTg4","Ian Munsick","Me Against the Mountain",204254,"Me Against the Mountain",1,"2020-12-04",2,0.521,0.33,7,-7.611,1,0.0293,0.912,1.45e-06,0.186,0.902,189.932,4
667,"6PXDfeOlL2y2FBQKpHKIcW","Randy Rogers","Hold My Beer",239045,"Hold My Beer",1,"2020-03-27",1,0.601,0.926,9,-5.204,1,0.0358,0.000879,0,0.038,0.95,128.053,4
668,"7nERlpaH7QghaO7jC60Xtu","Ian Munsick","Long Haul",231265,"Coyote Cry",5,"2021-02-26",10,0.505,0.627,6,-7.851,1,0.0273,0.423,7.4e-05,0.0755,0.296,141.881,4
669,"6ArYYQLIE72oFHGYcZ0fhW","Ian Munsick","Mountain Time",200463,"Coyote Cry",2,"2021-02-26",10,0.598,0.86,9,-3.533,1,0.0432,0.00055,0,0.284,0.664,104.031,4
670,"22FmhVuD9a7pk77AegyJPZ","Ian Munsick","I See Country",244875,"Coyote Cry",3,"2021-02-26",10,0.674,0.748,10,-6.257,1,0.0281,0.0325,0,0.42,0.637,128.93,4
671,"3mhov9HlVm2AL48B8XJskv","Chris Colston","Slow",184644,"Slow",1,"2020-11-13",1,0.514,0.873,5,-5.921,1,0.0324,0.000119,0,0.0864,0.535,136.067,4
672,"1V8LJmUEAleAHmBUaD0ZFI","Chase Matthew","County Line",208208,"County Line",1,"2021-07-02",1,0.536,0.772,3,-6.027,0,0.0339,0.206,0,0.163,0.423,134.019,4
673,"5Sf249ou2i5tZ5lREij5IG","Mark Wills","19 Somethin'",199434,"20 #1’s Contemporary Country",18,"2017-07-07",20,0.577,0.827,4,-4.702,1,0.0675,0.163,0,0.0744,0.815,90.117,4
674,"0Iuw6WPws324i7G7sCejTX","Justin Moore","We Didn't Have Much",174837,"Straight Outta The Country",3,"2021-04-23",8,0.469,0.673,6,-8.015,1,0.0337,0.418,1.41e-05,0.119,0.578,175.954,4
675,"5LMl4Cp6pIOp0HkQIuOJkb","Kody West","Buried Alive",210567,"Buried Alive",1,"2021-07-16",1,0.432,0.923,4,-3.664,1,0.061,0.00159,0,0.149,0.487,145.074,4
676,"2akr5IEj1pJSAVeosnwH7q","Aaron Lewis","Lost And Lonely",297426,"Sinner",7,"2016-09-16",11,0.632,0.511,2,-5.263,1,0.0238,0.287,0,0.342,0.356,109.998,3
677,"5opxZwZYGrLuWTOLW8HvMK","Tyler Childers","Purgatory",166053,"Purgatory",7,"2017-08-04",10,0.489,0.773,7,-6.356,1,0.0308,0.301,0.108,0.241,0.908,141.419,4
678,"6y6lk4rc1xsuBYWJwB8QYv","Austin Burke","Wet Dream",190740,"Wet Dream",1,"2021-08-11",1,0.764,0.675,8,-5.585,1,0.0299,0.574,4.27e-05,0.114,0.799,120.05,4
679,"4WCe8syCgpfxGb3KFCvBWk","The Steel Woods","Axe",196626,"Straw in the Wind",1,"2017-05-19",13,0.632,0.581,2,-6.661,0,0.026,0.108,0.00148,0.173,0.298,73.037,4
680,"4TnUKixNWMfajncgdSwFoi","George Strait","Amarillo By Morning",173466,"Strait From The Heart",9,"1982-01-01",10,0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-05,0.38,0.621,121.059,4
681,"3KOxj3ig0Xtc3qsh4Lg6Ou","Waylon Jennings","Luckenbach, Texas (Back to the Basics of Love)",200146,"The Essential Waylon Jennings",12,"2007-05-01",42,0.69,0.467,7,-9.866,1,0.0333,0.718,0.0035,0.263,0.664,102.913,4
682,"6gcNSi6b9gvDBjYO059lrF","Craig Campbell","Outskirts of Heaven",244266,"See You Try",3,"2018-06-08",7,0.497,0.434,0,-5.73,1,0.0296,0.333,3.11e-06,0.108,0.266,115.749,3
683,"05KtbFRNkTqJIMFe4YbdzD","Warren Zeiders","Drunk Driving",212125,"Acoustic Covers",1,"2021-08-06",9,0.587,0.215,7,-10.418,1,0.0316,0.705,0,0.0956,0.333,61.243,4
684,"0MsnAhoTRrgVgj79VaDwQL","Warren Zeiders","Cover Me Up",298000,"Acoustic Covers",3,"2021-08-06",9,0.506,0.102,1,-17.175,1,0.0363,0.505,4.74e-06,0.151,0.106,123.749,3
685,"02Mk97OL7EgpIDFRjgqFNc","Warren Zeiders","Nose on the Grindstone",186253,"Acoustic Covers",8,"2021-08-06",9,0.513,0.195,10,-12.483,1,0.0486,0.838,2.63e-06,0.0753,0.332,91.596,4
686,"6oo0HD3mrcYtzApYeYsS4L","Alan Jackson","Freight Train",279066,"Freight Train",5,"2010-03-30",12,0.706,0.757,7,-7.543,0,0.0323,0.494,7.63e-05,0.116,0.69,120.967,4
687,"5oq2TowNFmhzr94DhCU3wu","Parker McCollum","Dallas",210093,"Gold Chain Cowboy",2,"2021-07-30",10,0.486,0.659,7,-4.285,1,0.0288,0.0102,0,0.0773,0.315,139.946,4
688,"4mwK3s8SpzlDH5eR7GacQc","Parker McCollum","Why Indiana",211666,"Gold Chain Cowboy",7,"2021-07-30",10,0.592,0.804,7,-4.977,1,0.0362,0.000873,0,0.132,0.531,116.112,4
689,"7uVfPfLBEEGrR5e19jw7kP","Kolby Cooper","Her Favorite Songs",215056,"Boy From Anderson County - EP",6,"2021-08-06",6,0.578,0.905,0,-4.375,1,0.0499,0.00498,1.81e-06,0.369,0.407,115.043,4
690,"4cF0gdtsYoxA7QTIdfwOcs","Kolby Cooper","Way To Go",235452,"Boy From Anderson County - EP",4,"2021-08-06",6,0.489,0.737,7,-6.079,1,0.0272,0.031,0,0.0758,0.422,135.024,4
691,"50gaOVssCkxVCXdnnDO9oD","Cody Johnson","Let's Build a Fire",176666,"Let's Build a Fire / Driveway",1,"2021-08-06",2,0.417,0.968,8,-3.827,1,0.0452,0.00144,2.56e-05,0.0827,0.879,187.979,4
692,"1wJikF0SGcDY7H8HnWBj3a","Kolby Cooper","Good For You",205516,"Boy From Anderson County - EP",2,"2021-08-06",6,0.468,0.835,8,-4.007,1,0.0354,0.0233,0,0.13,0.605,172.026,4
693,"6j8jnyS01GaP19xaNERyNP","Flatland Cavalry","...Meantime",240682,"Welcome To Countryland",14,"2021-07-02",14,0.272,0.675,8,-7.092,1,0.103,0.319,6.82e-05,0.0837,0.308,178.57,4
694,"2x4Qo86f7za4w04zrF3gz7","Jon Wolfe","A Cowgirl Like You",249892,"Dos Corazones Chapter Two",1,"2021-08-04",4,0.466,0.497,0,-7.852,1,0.0294,0.398,0.072,0.097,0.113,118.347,3
695,"0ve68szQnWDaBxmXcW9JgY","Bo Armstrong","Get It Right",212453,"Get It Right",1,"2021-07-23",2,0.63,0.816,5,-5.36,1,0.0319,0.167,0,0.328,0.591,136.016,4
696,"0THLnPrakqDdCaMiJQBXXy","Sean McConnell","What the Hell is Wrong with Me",216840,"What the Hell is Wrong with Me",1,"2021-07-16",1,0.512,0.928,11,-4.074,1,0.0517,0.276,0.000105,0.0679,0.516,90.425,4
697,"4jSvM8GdyoRckSsUsId2Hz","Colton Venner","Sundance Square",218933,"Sundance Square",1,"2021-08-06",1,0.624,0.481,10,-6.525,1,0.0287,0.693,0,0.103,0.585,144.037,4
698,"09XhG1jx1jq5yfcba1hgpN","Cody Johnson","Treasure",194133,"Treasure / Son of a Ramblin’ Man",1,"2021-09-03",2,0.57,0.761,6,-5.506,1,0.0271,0.182,0.000128,0.102,0.745,100.988,4
699,"66nNy77mleXwdrurt1tETd","Cody Johnson","Son of a Ramblin' Man",192133,"Treasure / Son of a Ramblin’ Man",2,"2021-09-03",2,0.598,0.862,11,-4.225,1,0.0356,0.157,9.7e-06,0.144,0.688,92.989,4
700,"7Hle5ryHW10GCpkE8pxlpx","Casey Donahew","What Cowboys Do",230280,"All Night Party",4,"2016-08-19",10,0.496,0.786,5,-3.971,1,0.0364,0.113,0,0.317,0.403,78.008,4
701,"4NJjWHBLbon4OjbCfVMWkh","Cory Marks","Outlaws & Outsiders",197234,"Who I Am",2,"2020-08-07",13,0.5,0.866,9,-4.338,1,0.0443,0.0575,0,0.129,0.631,176.187,4
702,"5vLonpxn4VN0A8GtQOBSG0","Kenny Chesney","When the Sun Goes Down",290560,"When The Sun Goes Down",3,"2004-01-22",11,0.798,0.741,9,-6.802,1,0.0284,0.0432,3e-06,0.252,0.708,104.945,4
703,"3EUl8M6SzxZl03NPkB8mUd","Brooks & Dunn","Neon Moon",263760,"#1s ... and then some",13,"2009-09-08",30,0.698,0.632,9,-6.508,1,0.0247,0.554,0,0.118,0.458,102.408,4
704,"1JTQG8J8jN8tjDTyUWnaRe","Warren Zeiders","Ride the Lightning - 717 Tapes",186458,"Ride the Lightning (717 Tapes)",1,"2021-06-25",1,0.576,0.474,1,-6.342,1,0.0331,0.75,8.74e-05,0.0944,0.4,77.834,4
705,"08PjS6opdc0vLlaf0Z7YIl","Blues Saraceno","Dogs of War",176960,"Dark Country 3",4,"2014-05-06",10,0.474,0.439,5,-10.329,1,0.0282,0.79,0.463,0.133,0.327,94.2,4
706,"1kmbMgdH81XirPnEuGQ2by","Blues Saraceno","The River",215699,"Dark Country 4",1,"2019-06-05",16,0.554,0.437,11,-8.187,0,0.0388,0.0526,0.00241,0.241,0.37,73.994,4
707,"7IWV29mryrqtO0JVgnPtfv","Luke Combs","Cold As You",186106,"What You See Ain't Always What You Get (Deluxe Edition)",19,"2020-10-23",23,0.598,0.846,6,-4.956,1,0.0355,0.0527,0,0.113,0.328,144.04,4
708,"1lJuY06cD1aBtPJ4Xh9LFK","Brantley Gilbert","Gone But Not Forgotten",173133,"Gone But Not Forgotten",1,"2021-09-17",1,0.457,0.807,1,-5.53,1,0.0328,0.014,7.33e-05,0.116,0.397,87.572,4
709,"2EEfUuBRZA4Ax1vYcluFS0","Kenny Chesney","Knowing You",226266,"Here And Now",5,"2020-05-01",12,0.557,0.565,7,-6.12,1,0.026,0.229,3.9e-06,0.119,0.187,125.956,3
710,"5KqldkCunQ2rWxruMEtGh0","Kenny Rogers","The Gambler",214880,"The Gambler",1,"1978-11-20",11,0.671,0.501,4,-13.119,1,0.0594,0.342,0,0.194,0.86,87.04,4
711,"3ZozFqJJlDBNIm4xqxn2ZD","Walker Hayes","Fancy Like",161853,"Country Stuff",2,"2021-06-04",6,0.649,0.76,1,-6.487,1,0.0574,0.114,0,0.317,0.843,80.018,4
712,"6h0FOQxhnq0iqVsf0I9WsZ","Casey Donahew","White Trash Story",220586,"Casey Donahew Band",11,"2006-01-01",11,0.669,0.716,4,-6.651,1,0.038,0.125,0,0.117,0.773,91.972,4
713,"7m5sOfZ6VmMbKyrccgPEDN","Randy Rogers","Rhinestoned",224468,"Rhinestoned",1,"2020-04-17",1,0.582,0.6,4,-6.127,1,0.0238,0.112,2.32e-06,0.142,0.377,105.991,4
714,"0b1Xx3vUapY6ZOqbPMcpDq","Aaron Watson","Outta Style",222213,"Vaquero",7,"2017-02-24",16,0.617,0.886,2,-4.352,1,0.0425,0.0883,1.35e-05,0.0856,0.873,124.979,4
715,"7rDcULv8vV16vetBjPJhuE","Toby Keith","How Do You Like Me Now?!",209066,"How Do You Like Me Now?!",1,"1999-01-01",12,0.648,0.667,0,-8.986,1,0.0311,0.0534,6.94e-06,0.0908,0.669,109.609,4
716,"0KefTgKt7yjGkKPyO7yryV","Ryan Bingham","Sunrise",285826,"Mescalito",13,"2007-01-01",14,0.391,0.681,4,-7.231,1,0.0328,0.244,0.000108,0.586,0.255,137.567,4
717,"5VYW6PP3i2daNMPO4xtRps","Alex Key","The Fool That I Am",198869,"Barstools and Saddles",2,"2021-04-23",12,0.677,0.684,5,-5.711,0,0.0286,0.109,0.00019,0.353,0.777,115.05,4
718,"6JdbV5DDltMVCyV0twmKwj","Randy Travis","Diggin' Up Bones",178973,"Storms of Life",4,"1986-06-02",10,0.708,0.577,0,-8.229,1,0.0261,0.377,0,0.0718,0.836,85.667,4
719,"7fCPG5pYsv3lPNyGOjvtbE","Alan Jackson","Don't Rock the Jukebox",170866,"16 Biggest Hits",6,"1989",16,0.667,0.686,7,-8.595,1,0.027,0.0348,0.000124,0.348,0.74,147.531,4
720,"4TCc369aRPRubv1m8R1TBG","Jason Aldean","Got What I Got",178146,"9",5,"2019-11-22",16,0.512,0.58,3,-6.658,0,0.029,0.621,1.72e-05,0.513,0.303,159.847,3
721,"1pm6AoOYO81llP3gwkTAbI","Jason Aldean","Tonight Looks Good on You",231666,"Old Boots, New Dirt",7,"2014-10-07",15,0.481,0.75,6,-5.593,0,0.0537,0.219,1.2e-06,0.0958,0.523,169.958,4
722,"0wovagMoJqtU8LUvDQnewu","Luke Combs","Blue Collar Boys",219920,"What You See Is What You Get",7,"2019-11-08",18,0.531,0.813,5,-5.517,1,0.0327,0.00807,0,0.359,0.79,154.134,4
723,"7CNd7rjfVt74TFlcOcnZgN","Jamey Johnson","In Color",290680,"That Lonesome Song",8,"2008-01-01",14,0.544,0.404,3,-8.751,1,0.0354,0.391,3.98e-06,0.157,0.251,129.518,4
724,"6l0j6PTbFsGqZWHv0CU53f","Jamey Johnson","Redneck Side of Me",245333,"The Dollar",6,"2006-01-31",11,0.479,0.718,2,-4.271,1,0.0368,0.0344,0,0.282,0.398,149.576,4
725,"7uYNv6x9ImzJuamfEiGrK5","Chris LeDoux","Hooked On An 8 Second Ride",206333,"Chris LeDoux And The Saddle Boogie Band",2,"1988-01-01",12,0.439,0.557,2,-14.807,1,0.0411,0.00857,0.00451,0.769,0.428,131.416,4
726,"2Ut5iHpzUHd0V37bpJqUlU","Chris LeDoux","Cadillac Ranch",173093,"Whatcha Gonna Do With A Cowboy",9,"1992-01-01",10,0.597,0.737,11,-9.332,0,0.0706,0.0253,0,0.106,0.8,158.586,4
727,"6UBvhlms1M16oUYZkEfqpy","Chris LeDoux","Whatcha Gonna Do With A Cowboy",155000,"Whatcha Gonna Do With A Cowboy",5,"1992-01-01",10,0.735,0.709,2,-7.632,1,0.0988,0.349,0,0.0944,0.909,127.241,4
728,"5TWhLgjy8cgb6CRPnnlnn2","Hank Williams, Jr.","Whiskey Bent And Hell Bound",188386,"Whiskey Bent And Hell Bound",1,"1979",10,0.726,0.711,7,-7.728,1,0.0414,0.213,1.41e-06,0.326,0.708,105.034,4
729,"6i2WZO0Dqig8P2Qkmv9F9t","Cody Jinks","Whiskey Bent and Hell Bound",192871,"Less Wise (Modified 2017)",13,"2017-11-17",13,0.59,0.733,6,-5.084,1,0.0342,0.0244,9.82e-06,0.103,0.713,115.549,4
730,"0ipcmHor30Y8p6hCd8QUVq","Eric Church","Kill A Word",199213,"Mr. Misunderstood",7,"2015-11-11",10,0.651,0.732,2,-8.037,1,0.0381,0.0164,1.58e-06,0.0925,0.638,85.023,4
731,"29vxm6LKPquf3gWDnKdijO","Pecos & the Rooftops","Kill a Man",319591,"Red Eye E.P.",4,"2020-01-24",6,0.269,0.35,6,-13.251,1,0.0305,0.0267,3.19e-05,0.12,0.318,77.469,4
732,"4GyD3o5hWoyCuYpdlzZlRL","Luke Combs","Doin' This",254181,"Doin' This",1,"2021-11-10",1,0.593,0.552,1,-5.838,1,0.028,0.18,1.71e-05,0.11,0.39,115.0,4
733,"5f3MXmTmstozFg0BH1yPUk","Jason Aldean","If I Didn't Love You",212030,"If I Didn't Love You",1,"2021-07-23",1,0.456,0.679,1,-4.802,1,0.0324,0.176,0,0.103,0.483,184.075,4
734,"0XxNamjHxu0ercIQmWNkRT","Morgan Wade","Wilder Days",251293,"Reckless",1,"2021-03-19",10,0.502,0.662,9,-4.041,1,0.0293,0.00322,0.00274,0.119,0.4,110.917,4
735,"7sGULdccMGSggXDq7ZjT3w","Chase Matthew","Pull Up",152000,"County Line",2,"2021-07-30",6,0.733,0.813,0,-4.752,1,0.0608,0.506,0,0.303,0.487,90.002,4
736,"4QhFrBkJ3Rqx66Xs8xwH8o","Riley Green","If It Wasn’t For Trucks",197333,"If It Wasn't For Trucks",4,"2020-09-11",5,0.435,0.811,2,-5.594,1,0.0357,0.00047,0,0.163,0.174,152.041,4
737,"5AihIu9yF3flkw1jFMyfwW","Cody Johnson","Human",221520,"Human The Double Album",1,"2021-10-08",18,0.4,0.647,2,-7.279,1,0.0337,0.176,5.79e-05,0.11,0.274,84.08,4
738,"633WOcoZ6guzsSOtqE2EAc","Parker McCollum","Blanco County Rain - Special Edition Track",218804,"Gold Chain Cowboy (Special Edition)",11,"2021-10-20",11,0.549,0.757,1,-4.126,1,0.0379,0.00184,6.38e-06,0.112,0.434,119.996,4
739,"1DUaW1loQrhR7WIIRtxehF","Cody Jinks","All It Cost Me Was Everything",230344,"All It Cost Me Was Everything",1,"2021-08-30",1,0.579,0.632,9,-7.692,1,0.0263,0.00681,0.000188,0.144,0.613,131.307,4
740,"5AWZrpxHQbfQHTmBhM6paM","Case Hardin","Alcohol Abuse",195546,"Alcohol Abuse",1,"2021-07-09",1,0.499,0.936,2,-4.623,1,0.0874,0.0521,0.00118,0.103,0.618,167.024,4
