"n","id","artist_name","name","duration_ms","album_name","track_number","release_date","total_tracks","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
588,"0SxFyA4FqmEQqZVuAlg8lf","Roberta Flack","The First Time Ever I Saw Your Face",260666,"First Take",6,"1969",8,0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,4
589,"0pNeVovbiZHkulpGeOx1Gj","The Beatles","Something - Remastered 2009",182293,"Abbey Road (Remastered)",2,"1969-09-26",17,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,4
590,"4xqkFPYtOLQW9YeCltYsTU","Brian Hyland","Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini",142893,"The Bashful Blond",1,"1960",12,0.819,0.337,2,-14.625,1,0.195,0.462,0,0.0234,0.961,123.32,4
591,"1hVXZoSAkZ3P5Lp6fKOcgx","The Dave Brubeck Quartet","Take Five",324680,"Time Out",3,"1959",15,0.447,0.189,10,-17.987,0,0.0396,0.5,0.000742,0.0524,0.653,173.591,5
592,"2d4e45fmUnguxh6yqC7gNT","AC/DC","Dirty Deeds Done Dirt Cheap",231933,"Dirty Deeds Done Dirt Cheap",1,"1976-09-20",9,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,4
593,"4RahLZhxnmyMkJHaDG8kSl","Tom Jones","Delilah",206600,"Delilah",1,"1968-01-01",12,0.521,0.487,9,-10.928,0,0.026,0.598,1.29e-06,0.548,0.797,95.758,1
594,"3R1hxHu0gG2NhHNb75yTyL","Dinah Washington","What A Diff'rence A Day Makes",147733,"What A Diff'rence A Day Makes (Classics International Version)",7,"1959",16,0.338,0.11,0,-17.845,1,0.032,0.93,0.00011,0.115,0.163,95.438,4
595,"5iWxmbOfOFdCvwt6vPw4e5","Chris Montez","The More I See You",159000,"Call Me - The A&M Years",2,"2006-01-01",22,0.67,0.566,3,-7.674,1,0.0301,0.804,0,0.132,0.641,124.165,4
596,"4m9yCjMCg0JbACCo7rAJ7N","The Five Blobs","The Blob",160733,"Halloween Classics: The Evil, The Demented, And The Just Plain Weird",14,"2007-10-09",14,0.604,0.658,10,-7.323,1,0.0648,0.305,0.2,0.0849,0.91,78.257,4
597,"3ZFBeIyP41HhnALjxWy1pR","The Beatles","A Day In The Life - Remastered",337413,"Sgt. Pepper's Lonely Hearts Club Band (Remastered)",13,"1967-06-01",13,0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219,4
598,"24Qo0pcx4gjBNQNp1cTOVw","Carpenters","Yesterday Once More",233533,"Now & Then",6,"1973-01-01",15,0.253,0.391,4,-13.662,1,0.037,0.7,0,0.36,0.362,168.96,4
599,"5gsVdCTBKYHzzGcYNg1TXT","Bill Justis","Raunchy",144826,"Sun King Collection - Bill Justis",1,"2012-05-15",12,0.506,0.742,2,-5.796,1,0.03,0.764,0.767,0.0854,0.731,76.353,4
600,"1bp2IO61zbQrbWNmKKxg3f","Steve Miller Band","The Joker",264503,"The Joker",5,"1973-01-01",9,0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,4
601,"2MUdjSxmaTDBNEl4678EU8","Billy Vaughn","Tracy's Theme",189204,"Theme from a Summer Place",3,"2012-04-20",14,0.599,0.318,6,-11.029,1,0.0249,0.453,0.0137,0.143,0.443,101.504,4
602,"6gOirCUz62z0mFhCJ6P5KC","Bob Marley & The Wailers","Jamming",211000,"Exodus (Deluxe Edition)",6,"1977-01-01",25,0.934,0.467,11,-10.99,0,0.307,0.102,3.98e-05,0.109,0.73,123.583,4
603,"5EOoMWIB9iK4ZpcSex9Ec7","Bob Seger","Old Time Rock & Roll",194146,"Stranger In Town",3,"1978-05-05",9,0.714,0.937,6,-2.947,1,0.0399,0.206,0,0.0731,0.964,124.13,4
604,"5PklEat9V4riVvqfQmXrGs","The Rolling Stones","Paint It Black - Stereo Version",202293,"Aftermath",1,"1966-04-15",11,0.469,0.79,1,-9.262,1,0.0925,0.0579,0.00257,0.41,0.6,158.925,4
605,"6XzhIERBvv28eomH7C5bRL","Ray Charles","Hit the Road Jack - Remastered",116816,"The Genius, Vol. 3 (Remastered)",3,"2017-08-29",12,0.469,0.79,1,-9.262,1,0.0925,0.0579,0.00257,0.41,0.6,158.925,4
606,"1I7zHEdDx8Ny5RxzYPqsU2","Steely Dan","Reelin' In The Years",275466,"Can't Buy A Thrill",6,"1972-01-01",10,0.523,0.758,2,-9.81,1,0.0403,0.133,0,0.0952,0.766,135.437,4
607,"5rlSIiIp5zmRKml0UY1Tnl","Fleetwood Mac","Landslide - 2017 Remaster",199213,"Fleetwood Mac (Deluxe Edition)",8,"1975-07-11",46,0.431,0.297,7,-14.933,0,0.0307,0.847,0.000589,0.115,0.467,160.168,4
608,"6vZZtivPrtpggT5SSXsYTy","Peter Gabriel","Solsbury Hill",261560,"Peter Gabriel 1: Car (Remastered)",2,"1977",9,0.678,0.631,11,-8.624,1,0.0301,0.355,0.000268,0.376,0.463,102.378,1
609,"7znZstuIvZjldNIO1E11U4","Herb Alpert","Rise",457400,"Rise",2,"1979-09-01",8,0.814,0.454,10,-10.802,1,0.0413,0.133,0.839,0.0863,0.903,99.265,4
610,"3IghKz2iJFVLUdcC6zr8lE","Creedence Clearwater Revival","Lodi",193293,"Green River (40th Anniversary Edition)",6,"1969-08-03",14,0.77,0.635,5,-8.617,1,0.0288,0.344,3.86e-05,0.0823,0.895,126.891,4
611,"1VKsbTJ78G5bnfyoPz46LA","Nina Simone","Feeling Good",174000,"I Put A Spell On You",7,"1965-06",12,0.318,0.334,7,-9.267,0,0.0487,0.854,0,0.188,0.541,78.508,4
612,"0SMRck5oZi9hc16L6FuRF6","The Dixie Cups","Chapel Of Love",167773,"Full Metal Jacket (Original Motion Picture Soundtrack)",3,"1987-08-04",15,0.54,0.365,6,-13.56,0,0.0342,0.395,0,0.131,0.588,123.051,4
613,"165n9dxHacuguzneup0HXQ","Perry Como","Magic Moments (with Mitchell Ayres and His Orchestra & The Ray Charles Singers)",160866,"The Essential Perry Como",13,"2010-10-26",51,0.499,0.273,0,-14.577,0,0.0544,0.865,2.11e-06,0.319,0.717,156.081,3
614,"23hrvdvkIi1X1voQG2bJH9","Redbone","Come and Get Your Love",300666,"Wovoka",5,"1973-11-01",8,0.648,0.741,2,-8.568,1,0.0658,0.118,0.000802,0.0645,0.829,105.794,4
615,"5ljGmNLjvQZm2hw8cDJXNJ","Gino Vannelli","I Just Wanna Stop",218306,"Brother To Brother",3,"1978-01-01",9,0.581,0.548,9,-13.448,1,0.0325,0.184,0.00165,0.163,0.672,139.149,4
616,"4VnzKUBMB6cvog8Jvv1few","Christie","Yellow River",165960,"Christie",1,"1970",13,0.627,0.544,4,-11.436,1,0.029,0.0859,0,0.152,0.877,129.851,4
617,"0rHiGIRASJq8snJGFJMpnI","The Manhattans","Kiss and Say Goodbye",266733,"The Manhattans (Expanded Version)",10,"1976",13,0.645,0.42,10,-10.09,1,0.0624,0.555,0,0.125,0.583,129.084,4
618,"1bMDOUNbIGcrrm5UUfln4v","Bee Gees","To Love Somebody",181640,"Bee Gees 1st (Deluxe Version)",10,"1967-07-14",42,0.385,0.546,9,-6.67,1,0.0408,0.457,0,0.145,0.41,88.785,4
619,"1YYhDizHx7PnDhAhko6cDS","John Denver","Take Me Home, Country Roads",190160,"Poems, Prayers and Promises",7,"1971",12,0.462,0.395,9,-9.376,1,0.0264,0.758,0,0.121,0.625,82.259,4
620,"14ldz51B9dRHcRKT5vZU62","Jackson Browne","Stay - Live",203840,"Running on Empty",10,"1977-12-06",10,0.611,0.798,7,-7.518,1,0.0264,0.109,0.0652,0.0691,0.781,107.678,4
621,"5gOd6zDC8vhlYjqbQdJVWP","Gerry Rafferty","Baker Street",365626,"City to City",2,"1978",10,0.497,0.349,7,-14.0,1,0.0297,0.0929,0.028,0.259,0.421,113.762,4
622,"6Ig9hD8WhdP6sSUjk26fHX","Sergio Mendes & Brasil '66","Tristeza (Goodbye Sadness)",177626,"Look Around",5,"1966-01-01",10,0.589,0.707,2,-14.824,1,0.0447,0.68,0.0128,0.428,0.856,115.272,4
623,"5QgFvAiE7oGCBLt20wYYb4","Olivia Newton-John","Hopelessly Devoted To You",185360,"Grease",3,"1978-09-14",24,0.59,0.338,11,-13.101,0,0.03,0.292,0.0131,0.121,0.322,110.581,3
624,"1nvWbwYHXGocLrI5cfOSit","Gloria Gaynor","Never Can Say Goodbye",378786,"Never Can Say Goodbye",2,"1975-01-23",8,0.61,0.893,2,-3.357,0,0.0299,0.00788,0.541,0.923,0.782,126.741,4
625,"3c4OULLWwgRqBfA2dJtRuY","John Paul Young","Love Is In The Air",210293,"I Hate the Music",12,"2009-09-18",18,0.557,0.791,0,-7.201,1,0.0389,0.0254,0.000269,0.0603,0.89,122.337,4
626,"4lHQCzdK3VdYQvQZnnRouG","Gilbert O'Sullivan","Alone Again (Naturally)",217728,"Back to Front (Deluxe Edition)",15,"1972-01-01",17,0.558,0.464,8,-8.488,0,0.0354,0.583,0.000133,0.159,0.558,171.762,4
627,"6BM20UqcuURtChTqsohkWR","Procol Harum","A Whiter Shade of Pale - 50th Anniversary Stereo Mix",354783,"A Whiter Shade of Pale (50th Anniversary Stereo Mix)",1,"2017-04-22",1,0.286,0.444,0,-13.237,1,0.0307,0.00526,0.022,0.0939,0.16,148.192,4
628,"4Dykq1tU6xnLnlaniVH4hv","Carole King","You've Got a Friend",308973,"Tapestry (Legacy Edition)",7,"1971",23,0.474,0.263,8,-10.684,1,0.0336,0.88,4.45e-05,0.123,0.458,168.683,4
629,"1Eolhana7nKHYpcYpdVcT5","Jimi Hendrix","Little Wing",145746,"Axis: Bold As Love",6,"1967-12-01",13,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,4
630,"5ZoDwIP1ntHwciLjydJ8X2","Stevie Wonder","My Cherie Amour",173306,"My Cherie Amour",1,"1969-08-01",12,0.574,0.507,6,-11.343,1,0.0258,0.228,4.57e-06,0.279,0.514,101.085,4
631,"5ZgypEwT8Mayum8GKG1KlG","The Beatles","I Will - 2018 Mix",105786,"The Beatles",16,"2018-11-09",107,0.621,0.348,5,-12.808,1,0.0251,0.661,0.000294,0.0899,0.9,103.123,4
632,"0qdQUeKVyevrbKhAo0ibxS","George Harrison","My Sweet Lord - Remastered 2014",281226,"All Things Must Pass (Remastered 2014)",2,"1970-11-27",28,0.537,0.701,1,-8.913,0,0.0335,0.0972,0,0.0832,0.583,120.919,4
633,"6A9mKXlFRPMPem6ygQSt7z","Bob Marley & The Wailers","Three Little Birds",180266,"Exodus (Deluxe Edition)",9,"1977-01-03",25,0.814,0.482,9,-10.493,1,0.0588,0.0111,1.57e-06,0.0476,0.615,148.404,4
634,"4At54ImSBL41yWMaudry08","Barry White","Never, Never Gonna Give Ya Up",476066,"Stone Gon'",5,"1973-01-01",5,0.509,0.814,7,-10.11,0,0.0611,0.0408,2.73e-05,0.0668,0.921,86.786,4
635,"6V9VCm1zOY2lGR80RehJ9i","Glen Campbell","Wichita Lineman - Remastered 2001",186200,"Wichita Lineman (Remastered)",1,"1968",11,0.192,0.392,5,-11.667,1,0.0328,0.326,0.000199,0.248,0.391,172.312,4
636,"1HBDWCrQVjrALiOA5rILnE","KISS","Sure Know Something",241506,"Dynasty",3,"1979-03-23",9,0.707,0.732,4,-6.292,0,0.0303,0.277,0,0.13,0.928,115.338,4
637,"4Xgr8IWwGSGyqLjwiwOxqk","The Police","Walking On The Moon - Remastered 2003",300826,"Reggatta De Blanc (Remastered)",6,"1979-10-02",11,0.514,0.34,0,-12.779,1,0.0537,0.00142,0.0173,0.213,0.269,145.992,4
638,"2TVxnKdb3tqe1nhQWwwZCO","Elton John","Tiny Dancer",377093,"Madman Across The Water",1,"1971-11-05",9,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,4
639,"3hNUYt4dMM9RhcWmty8oKF","The Beatles","Day Tripper - Remastered 2009",169613,"The Beatles 1962 - 1966 (Remastered)",4,"1973-04-01",26,0.641,0.722,6,-10.553,0,0.0297,0.117,0,0.19,0.698,137.732,4
640,"6mFkJmJqdDVQ1REhVfGgd1","Pink Floyd","Wish You Were Here",334743,"Wish You Were Here",4,"1975-09-12",5,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,4
641,"34D6mvDTAPypm92EPs8Rxa","Little River Band","Reminiscing - Remastered",253080,"Sleeper Catcher (Remastered)",2,"1978",9,0.54,0.465,7,-11.259,1,0.0302,0.652,0.00544,0.132,0.341,94.731,4
642,"0jNTJSaktLVy8iAi7KY2zB","Kool & The Gang","Too Hot",295160,"Ladies' Night",6,"1979-05-13",6,0.717,0.253,7,-22.231,0,0.161,0.56,2.85e-05,0.0556,0.737,105.289,4
643,"3DIe90xqHuUDtyuapTwCAR","The S.O.S Band","Take Your Time (Do It Right)",460800,"S.O.S.",5,"1980",8,0.863,0.538,4,-13.924,0,0.0545,0.0129,0.0188,0.0877,0.877,118.931,4
644,"5ggOAMsJCAYDHnyoqJ0xAD","Kenny Rogers","She Believes In Me",258720,"The Gambler",6,"1978-11-20",11,0.32,0.413,10,-12.472,1,0.0314,0.484,4.97e-06,0.346,0.313,142.765,4
645,"79nJj5dMyTsUzKvN5jUXsJ","Ray Charles","I Can't Stop Loving You",256120,"Modern Sounds in Country and Western Music, Vols 1 & 2",11,"2009-06-02",24,0.31,0.279,5,-13.552,1,0.0308,0.815,0,0.318,0.377,79.397,3
646,"7bNFkCSO1ofu3uzr6voY7T","ZZ Top","Just Got Paid",267480,"Rio Grande Mud",2,"1972-04-04",10,0.567,0.687,9,-10.536,1,0.0435,0.29,0.426,0.121,0.625,99.93,4
647,"1jcPcDu2YawPfLhwjYnqK2","Harry Nilsson","Everybody's Talkin' - From ""Midnight Cowboy""",163586,"Aerial Ballet",7,"1968-07-01",13,0.438,0.349,4,-15.569,1,0.038,0.338,5.7e-05,0.417,0.683,124.984,4
648,"6GYqOflskcZxPj8rkTZkOy","Dean Martin","That's Amore",185466,"That's Amore",1,"2009-01-01",2,0.481,0.219,10,-10.07,1,0.0275,0.816,0,0.103,0.528,79.381,4
649,"0ZpYPDCua4oMyj9GwSvbWB","Domenico Modugno","Volare (Nel blu dipinto di blu) - Digitally Remastered",214209,"Sei fantástico!, Vol. 1",1,"2017-11-18",10,0.532,0.153,10,-11.707,1,0.0405,0.966,3.94e-05,0.333,0.435,64.52,4
650,"68CxNY9Fi4rG5eT9f5kZis","Bobby Troup","Route 66",145426,"Route 66 - The Best Of",1,"2012-03-15",38,0.627,0.183,1,-19.149,1,0.0519,0.746,8.38e-05,0.193,0.69,98.436,4
651,"00sydAz6PeOxYzwG1dRIPi","The Stooges","Search and Destroy - Iggy Pop Mix",208133,"Raw Power",1,"1973-02-07",8,0.235,0.977,6,0.878,1,0.107,0.00353,0.00604,0.172,0.241,152.952,4
652,"7vgbuSjcyXsQPCyorNcG1X","Rush","Closer To The Heart",176173,"A Farewell To Kings (40th Anniversary Deluxe Edition)",3,"2017-09-01",26,0.378,0.588,2,-16.937,1,0.0618,0.142,4.46e-06,0.552,0.499,144.599,4
653,"7wLRmjiDYI6flIVzboUqSV","The Miracles","You've Really Got A Hold On Me",177706,"The Fabulous Miracles",1,"1963-01-01",10,0.68,0.448,0,-8.398,1,0.0302,0.698,0,0.227,0.567,118.461,3
654,"7f6AAixCrVar1ZY7RPHDfM","Julie London","Cry Me A River",178573,"Julie Is Her Name",1,"1955-12-01",13,0.496,0.0688,4,-14.927,0,0.0545,0.964,0.00229,0.112,0.161,119.898,4
655,"7vMRj40Rw8PPgZiDcbyUdj","Amii Stewart","Knock on Wood - 7"" Edit",227733,"Knock On Wood: The Anthology",16,"2016-11-18",27,0.691,0.873,2,-6.349,1,0.184,0.000457,0.000582,0.118,0.667,139.384,4
656,"5x5sfW1qDgExa1tiXFQnnA","The Shadows","Apache - 2004 Remaster",175693,"The Shadows' Greatest Hits (2004 Remaster)",1,"1989-06-12",32,0.537,0.692,9,-6.328,0,0.031,0.0033,0.878,0.076,0.775,133.311,4
657,"2Mpfryz2B3VjFLZ1gzwIp2","Herman's Hermits","There's a Kind of Hush (All Over the World)",155186,"There's a Kind of Hush All Over the World",1,"1967-09-15",11,0.567,0.595,0,-7.827,1,0.0325,0.168,3.84e-05,0.152,0.849,128.273,4
658,"1dnTzkUEdwm9jrmdpKSfWU","Marvin Gaye","Mercy Mercy Me (The Ecology)",196466,"What's Going On",6,"1971-05-21",35,0.499,0.633,6,-12.145,0,0.0445,0.373,0.716,0.0876,0.474,93.238,4
659,"2RDLtc9vdVqNDu82QJn58v","Earl Grant","House of Bamboo - Remastered",156487,"Plays Only His Best (Remastered)",4,"2020-03-20",39,0.677,0.502,1,-9.556,1,0.507,0.516,0,0.137,0.837,153.822,4
660,"0iUPROjzFKvhfI285w81ti","Andrea True","More More More",183451,"More More More",1,"2016-02-24",6,0.698,0.529,2,-10.197,0,0.0271,0.123,3.73e-05,0.323,0.681,102.895,4
661,"73V1mhbDb7K0lqlHB82iN5","Bee Gees","Love You Inside Out",251333,"Spirits Having Flown",3,"1979-02-05",10,0.706,0.516,11,-11.037,0,0.0474,0.354,4.19e-06,0.205,0.833,94.716,4
662,"62qbAC4pbgrr3kkEDQrhbA","The Doors","People Are Strange - 2017 Remaster",132706,"Strange Days (50th Anniversary Expanded Edition) [2017 Remaster]",7,"2017-11-17",20,0.667,0.324,7,-14.24,1,0.0467,0.674,0,0.293,0.75,120.168,4
663,"4QkvD53COA5qLA7rQ1Pa7D","The Human Beinz","Nobody But Me",140440,"Nobody But Me",1,"1968-01-01",11,0.568,0.75,2,-8.913,1,0.0466,0.0731,0,0.121,0.407,75.82,4
664,"10VbGCpgC4FtmYSwBLvIDX","Diana Ross","Theme From Mahogany (Do You Know Where You're Going To) - Single Version",204493,"Diana Ross (Expanded Edition)",1,"1976-02-10",33,0.323,0.42,0,-10.658,0,0.0291,0.553,0.002,0.096,0.286,139.842,4
665,"4GzjPsieNA1WCjImEYJvhf","Lee Oskar","Before the Rain",495466,"Before the Rain",1,"1978-01-01",7,0.524,0.658,1,-7.652,1,0.0755,0.189,0.847,0.765,0.519,103.868,4
666,"3dFR132gzO8jxD57R2gid3","Debby Boone","You Light Up My Life",216286,"You Light Up My Life",1,"1977-07-01",12,0.333,0.367,2,-10.06,1,0.0291,0.831,1.19e-05,0.262,0.0685,77.986,3
667,"7xJHtECUDzwl7m54YJWEFi","Tavares","Heaven Must Be Missing an Angel - Radio Edit",233880,"Heaven Must be Missing an Angel / More Than a Woman",3,"1994-01-01",4,0.68,0.576,7,-13.531,1,0.0343,0.00145,0.0765,0.0551,0.893,119.591,4
668,"44BmNSqH9uZV5OfIjGcER3","Ike & Tina Turner","River Deep - Mountain High",214880,"River Deep-Mountain High",1,"1966-01-01",12,0.389,0.745,3,-6.998,1,0.0384,0.777,0.00159,0.143,0.271,83.037,4
669,"0KOE1hat4SIer491XKk4Pa","Sam Cooke","A Change Is Gonna Come",191160,"Ain't That Good News",7,"1964-03-01",12,0.212,0.383,10,-10.071,1,0.0347,0.723,0,0.299,0.452,173.79,3
670,"6OylYIXrIH2E3hgg7Dqz5M","Lou Rawls","You'll Never Find Another Love Like Mine",266200,"All Things In Time",2,"1976",9,0.691,0.718,2,-8.457,1,0.0317,0.148,4.81e-05,0.108,0.934,110.623,4
671,"77oU2rjC5XbjQfNe3bD6so","The Rolling Stones","Beast Of Burden - Remastered 1994",265173,"Some Girls",9,"1978-06-09",10,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,4
672,"5gOd6zDC8vhlYjqbQdJVWP","Gerry Rafferty","Baker Street",365626,"City to City",2,"1978",10,0.497,0.349,7,-14.0,1,0.0297,0.0929,0.028,0.259,0.421,113.762,4
673,"1Tqp0NfsdBkXtcy45z6kYu","Elton John","Goodbye Yellow Brick Road - Remastered 2014",192826,"Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe)",4,"1973-10-05",52,0.559,0.473,5,-7.712,1,0.0279,0.446,0.00141,0.154,0.397,121.227,4
674,"3UUwbJd2j4RORlalTUhaDk","The Ventures","Hawaii Five-O",113893,"Hawaii Five-O",1,"1969",11,0.518,0.782,9,-9.753,1,0.0631,0.265,0.654,0.0769,0.861,163.647,4
